,Depreciation%
3464,-0.19999999999999996
3465,-0.41666666666666663
3466,-0.15000000000000002
3467,-0.2222222222222222
3468,-0.3833333333333333
3469,-0.5707692307692307
3470,-0.26296296296296295
3471,-0.4125
3472,-0.5612244897959184
3473,-0.42352941176470593
3474,-0.552
3475,-0.30000000000000004
3476,-0.09986151715648561
3477,-0.2967651195499297
3478,-0.73
3479,-0.3765625
3480,-0.3079077210294706
3481,-0.17573359709858227
3482,-0.09469736430878217
3483,-0.10511511615793312
3484,-0.16669444907484576
3485,-0.475
3486,-0.4029850746268657
3487,-0.41538461538461535
3488,-0.4219653179190751
3489,-0.5444444444444445
3490,-0.42727272727272725
3491,-0.6
3492,-0.7111111111111111
3493,-0.31999999999999995
3494,-0.6333333333333333
3495,-0.4136363636363637
3496,-0.3176470588235294
3497,-0.3750586029067041
3498,-0.4999166527754626
3499,-0.2966552047514849
3500,-0.3529411764705882
3501,-0.5647058823529412
3502,-0.388235294117647
3503,-0.1578947368421053
3504,-0.3538461538461538
3505,-0.4571428571428572
3506,-0.27626811594202894
3507,-0.27626811594202894
3508,-0.27626811594202894
3509,-0.4375
3510,-0.4492753623188406
3511,-0.21875
3512,-0.12138415788050827
3513,-0.23611111111111116
3514,-0.37375745526838966
3515,-0.5
3516,-0.30434782608695654
3517,-0.5902777777777778
3518,-0.22857142857142854
3519,-0.48484848484848486
3520,-0.19999999999999996
3521,-0.4666666666666667
3522,-0.2941176470588235
3523,-0.3000600120024005
3524,-0.3466666666666667
3525,-0.3000428632661809
3526,-0.2727892702887019
3527,-0.2500694637399278
3528,-0.4193548387096774
3529,-0.23913043478260865
3530,-0.25
3531,-0.08422701530304855
3532,-0.47052594422873284
3533,-0.3846153846153846
3534,-0.18918918918918914
3535,-0.34705882352941175
3536,-0.48888888888888893
3537,-0.38437860715659866
3538,-0.5033333333333334
3539,-0.19999999999999996
3540,-0.5777777777777777
3541,-0.49397590361445787
3542,-0.49397590361445787
3543,-0.2567567567567568
3544,-0.3793103448275862
3545,-0.046511627906976716
3546,-0.14652956298200515
3547,-0.14652956298200515
3548,-0.15156107911488326
3549,-0.16216216216216217
3550,-0.409881976395279
3551,-0.6230769230769231
3552,-0.5454545454545454
3553,-0.7269478198713366
3554,-0.3289032084843603
3555,-0.20002667022269638
3556,-0.2006105538595726
3557,-0.5999110913536341
3558,-0.2790697674418605
3559,-0.43333333333333335
3560,-0.16666666666666663
3561,-0.33043478260869563
3562,-0.16666666666666663
3563,-0.20492433957424983
3564,-0.3920270270270271
3565,-0.38888888888888884
3566,-0.24702774108322323
3567,-0.4782608695652174
3568,-0.55
3569,-0.3120700437773608
3570,-0.5
3571,-0.3689724967258007
3572,-0.3049669435497542
3573,-0.49484210526315786
3574,-0.33333333333333337
3575,-0.4642857142857143
3576,-0.4642857142857143
3577,-0.5666666666666667
3578,-0.19999999999999996
3579,-0.2727272727272727
3580,-0.40909090909090906
3581,-0.4
3582,-0.5846153846153845
3583,-0.578125
3584,-0.44285714285714284
3585,-0.6570448699628465
3586,-0.19999999999999996
3587,-0.6727272727272727
3588,-0.4565217391304348
3589,-0.493421052631579
3590,-0.4285714285714286
3591,-0.08805031446540879
3592,-0.2798559711942389
3593,-0.2407407407407407
3594,-0.75
3595,-0.23684210526315785
3596,-0.2685365853658537
3597,-0.4300430043004301
3598,-0.5294117647058824
3599,-0.3055555555555556
3600,-0.35
3601,-0.4
3602,-0.6333333333333333
3603,-0.4472956968022108
3604,-0.06666666666666665
3605,-0.7
3606,-0.5416666666666667
3607,-0.4593133279264666
3608,-0.42028985507246375
3609,-0.4571428571428572
3610,-0.20454545454545459
3611,-0.36
3612,-0.9183673469387755
3613,-0.6388888888888888
3614,-0.3384962891255243
3615,-0.34983745936484123
3616,-0.625
3617,-0.2753623188405797
3618,-0.5652173913043479
3619,-0.6
3620,-0.3589743589743589
3621,-0.6190476190476191
3622,-0.76
3623,-0.5800000000000001
3624,-0.05997367926301933
3625,-0.44999999999999996
3626,-0.3695652173913043
3627,-0.74
3628,-0.2978723404255319
3629,-0.6
3630,-0.3419320873914188
3631,-0.5086442220200182
3632,-0.775
3633,-0.6890625
3634,-0.85
3635,-0.45192307692307687
3636,-0.44999999999999996
3637,-0.07921052631578951
3638,-0.5523959978936281
3639,-0.44999999999999996
3640,-0.5
3641,-0.3877551020408163
3642,-0.19999999999999996
3643,-0.6226415094339622
3644,-0.34615384615384615
3645,-0.3090909090909091
3646,-0.62
3647,-0.5217391304347826
3648,-0.15652488251596575
3649,-0.4473684210526315
3650,-0.7173913043478262
3651,-0.25
3652,-0.5714285714285714
3653,-0.2898579715943188
3654,-0.26315789473684215
3655,-0.6285714285714286
3656,-0.41656942823803966
3657,-0.052631578947368474
3658,-0.2962962962962963
3659,-0.3727272727272727
3660,-0.3076923076923077
3661,-0.3555555555555555
3662,-0.54
3663,-0.7749437359339835
3664,-0.5777777777777777
3665,-0.25522388059701495
3666,-0.1243692490353221
3667,-0.33333333333333337
3668,-0.4
3669,-0.3551401869158879
3670,-0.20005715918833955
3671,-0.26322716504343247
3672,-0.07410151908114115
3673,-0.16000000000000003
3674,-0.06305926939677864
3675,-0.3124140517564695
3676,-0.27070588235294113
3677,-0.20006251953735543
3678,-0.2000339040515342
3679,-0.20004000800160027
3680,-0.3551401869158879
3681,-0.19999999999999996
3682,-0.19999999999999996
3683,-0.10001818512456806
3684,-0.4997498749374687
3685,-0.10009999999999997
3686,-0.11849466011188337
3687,-0.2535211267605634
3688,-0.2535211267605634
3689,-0.16666666666666663
3690,-0.2933204259438529
3691,-0.10004001600640255
3692,-0.1448275862068965
3693,-0.1816693944353519
3694,-0.0909297567629006
3695,-0.2592592592592593
3696,-0.16669444907484576
3697,-0.29529438508751993
3698,-0.17142857142857137
3699,-0.20999999999999996
3700,-0.31587638594008016
3701,-0.36
3702,-0.26388888888888884
3703,-0.15519917227108126
3704,-0.29032258064516125
3705,-0.30000000000000004
3706,-0.3479773814702044
3707,-0.28075100894893845
3708,-0.26530612244897955
3709,-0.20739762219286662
3710,-0.3548387096774194
3711,-0.31541106595811186
3712,-0.17391304347826086
3713,-0.1273885350318471
3714,-0.31045187995860646
3715,-0.3638017280582083
3716,-0.2857551078725532
3717,-0.146798620482831
3718,-0.3498916486081014
3719,-0.27953890489913547
3720,-0.30004762660739803
3721,-0.25287356321839083
3722,-0.3529411764705882
3723,-0.21592279855247287
3724,-0.45783132530120485
3725,-0.32419382652181405
3726,-0.2000339040515342
3727,-0.3000517330574237
3728,-0.3000545553737043
3729,-0.35443037974683544
3730,-0.6545454545454545
3731,-0.3090909090909091
3732,-0.29850746268656714
3733,-0.04961984793917562
3734,-0.1862284820031299
3735,-0.3529411764705882
3736,-0.16701461377870563
3737,-0.24532930741649372
3738,-0.3090909090909091
3739,-0.1160714285714286
3740,-0.34790171776473144
3741,-0.19999999999999996
3742,-0.7688751926040062
3743,-0.25
3744,-0.19999999999999996
3745,-0.09680542110358181
3746,-0.12004801920768304
3747,-0.1250521050437683
3748,-0.3595909652769974
3749,-0.21656050955414008
3750,-0.3382352941176471
3751,-0.2857142857142857
3752,-0.31818181818181823
3753,-0.2777777777777778
3754,-0.11982396479295854
3755,-0.23333333333333328
3756,-0.6136363636363636
3757,-0.42567567567567566
3758,-0.4
3759,-0.3666666666666667
3760,-0.2142857142857143
3761,-0.0600120024004801
3762,-0.1000153869826127
3763,-0.19999999999999996
3764,-0.3666666666666667
3765,-0.0714285714285714
3766,-0.4001333777925975
3767,-0.19999999999999996
3768,-0.23076923076923073
3769,-0.37086626875302464
3770,-0.5185185185185186
3771,-0.53125
3772,-0.15662650602409633
3773,-0.44449383264807196
3774,-0.295774647887324
3775,-0.34354485776805255
3776,-0.4018691588785047
3777,-0.06898930665746805
3778,-0.23710531476760144
3779,-0.14428571428571424
3780,-0.21836363636363632
3781,-0.21836363636363632
3782,-0.2000800320128051
3783,-0.15254237288135597
3784,-0.22750000000000004
3785,-0.06667555674089876
3786,-0.21739130434782605
3787,-0.28205128205128205
3788,-0.1875
3789,-0.3466666666666667
3790,-0.20006251953735543
3791,-0.20005129520389842
3792,-0.21748586341887777
3793,-0.423728813559322
3794,-0.09723572718433116
3795,-0.07937767899666615
3796,-0.2777777777777778
3797,-0.17647058823529416
3798,-0.07711538461538459
3799,-0.2068965517241379
3800,-0.1765882352941176
3801,-0.2191780821917808
3802,-0.36352064011638485
3803,-0.2833333333333333
3804,-0.29268292682926833
3805,-0.41656942823803966
3806,-0.11538461538461542
3807,-0.19974185221039042
3808,-0.28846153846153844
3809,-0.25929127052722556
3810,-0.18185124568103295
3811,-0.3589743589743589
3812,-0.15902140672782872
3813,-0.5347755291928356
3814,-0.18185124568103295
3815,-0.2065666449228093
3816,-0.20178978768204947
3817,-0.20178978768204947
3818,-0.30327868852459017
3819,-0.14288435892550966
3820,-0.17135135135135138
3821,-0.17135135135135138
3822,-0.17135135135135138
3823,-0.18185124568103295
3824,-0.5619582817411182
3825,-0.23218431862832645
3826,-0.22680412371134018
3827,-0.25008623663332186
3828,-0.464368637256653
3829,-0.3516666666666667
3830,-0.10316925151719492
3831,-0.426829268292683
3832,-0.275612280096585
3833,-0.3332222037006167
3834,-0.19361084220716362
3835,-0.15239871164604168
3836,-0.2711111111111111
3837,-0.19999999999999996
3838,-0.19999999999999996
3839,-0.389321468298109
3840,-0.29745889387144997
3841,-0.35233808452113025
3842,-0.2682212898819397
3843,-0.6875
3844,-0.7142857142857143
3845,-0.3572857142857143
3846,-0.21739130434782605
3847,-0.22033898305084743
3848,-0.3156093708870755
3849,-0.2416749093306957
3850,-0.2416749093306957
3851,-0.3337041156840934
3852,-0.3466666666666667
3853,-0.2142857142857143
3854,-0.47058823529411764
3855,-0.48571428571428577
3856,-0.27277686852154936
3857,-0.33333333333333337
3858,-0.18181818181818177
3859,-0.5714285714285714
3860,-0.2967244701348748
3861,-0.3709677419354839
3862,-0.27692307692307694
3863,-0.10346611484738744
3864,-0.18333333333333335
3865,-0.17428571428571427
3866,-0.5972222222222222
3867,-0.20006668889629875
3868,-0.34343283582089557
3869,-0.21055402026582448
3870,-0.52
3871,-0.3666666666666667
3872,-0.11686143572621033
3873,-0.367816091954023
3874,-0.04110152075626794
3875,-0.40384615384615385
3876,-0.3538461538461538
3877,-0.08490566037735847
3878,-0.30580068243322744
3879,-0.28545909253304746
3880,-0.37052932761087265
3881,-0.3335714285714285
3882,-0.37050759540570577
3883,-0.28928571428571426
3884,-0.09375
3885,-0.20003509387611862
3886,-0.19218341283274354
3887,-0.2692307692307693
3888,-0.2692307692307693
3889,-0.14727272727272722
3890,-0.135
3891,-0.23341113704568195
3892,-0.2666666666666667
3893,-0.47058823529411764
3894,-0.22860408629804263
3895,-0.21670278379729957
3896,-0.5205479452054795
3897,-0.279452860714811
3898,-0.25006758583400923
3899,-0.19978372533117061
3900,-0.11292143894176476
3901,-0.21635942980819467
3902,-0.1441634519217031
3903,-0.24421052631578943
3904,-0.3055555555555556
3905,-0.07272467495356483
3906,-0.1470588235294118
3907,-0.17479369842460613
3908,-0.04361744697879155
3909,-0.1755777854432563
3910,-0.2142857142857143
3911,-0.294264705882353
3912,-0.27070588235294113
3913,-0.20560747663551404
3914,-0.29647085871939305
3915,-0.16294573643410848
3916,-0.13035714285714284
3917,-0.18896999188969987
3918,-0.39465719173575475
3919,-0.2666666666666667
3920,-0.31827272727272726
3921,-0.4022301413955627
3922,-0.09999999999999998
3923,-0.4360092331367017
3924,-0.40625
3925,-0.11187402044928729
3926,-0.45238095238095233
3927,-0.27692307692307694
3928,-0.4042553191489362
3929,-0.27142857142857146
3930,-0.11956268899744127
3931,-0.2989690721649485
3932,-0.29166666666666663
3933,-0.10736424497892383
3934,-0.24830626949134316
3935,-0.21797806964694544
3936,-0.339622641509434
3937,-0.20002000200019998
3938,-0.4167717528373266
3939,-0.4282991900905193
3940,-0.39091954022988507
3941,-0.3055555555555556
3942,-0.333259251027892
3943,-0.29976658886295426
3944,-0.24209677419354836
3945,-0.24683544303797467
3946,-0.21818181818181814
3947,-0.11630611770179111
3948,-0.13157894736842102
3949,-0.34285714285714286
3950,-0.3058823529411765
3951,-0.31068965517241376
3952,-0.33333333333333337
3953,-0.3666666666666667
3954,-0.189873417721519
3955,-0.23728813559322037
3956,-0.14287755393627666
3957,-0.14987855407915418
3958,-0.11538461538461542
3959,-0.2920898738073253
3960,-0.6153846153846154
3961,-0.08334027835652968
3962,-0.611764705882353
3963,-0.4444444444444444
3964,-0.4117647058823529
3965,-0.23529411764705888
3966,-0.53125
3967,-0.049728493855387246
3968,-0.049728493855387246
3969,-0.051227644740830525
3970,-0.17910447761194026
3971,-0.2072413793103448
3972,-0.06875859482435309
3973,-0.07293186080433423
3974,-0.13793103448275867
3975,-0.15224010439321445
3976,-0.4722222222222222
3977,-0.32499999999999996
3978,-0.10909090909090913
3979,-0.15003948407475654
3980,-0.15004167824395664
3981,-0.16984336667295719
3982,-0.1500625260525219
3983,-0.08001600320064017
3984,-0.11764705882352944
3985,-0.15003409865878614
3986,-0.15003261578604044
3987,-0.15003948407475654
3988,-0.15004167824395664
3989,-0.1500312565117733
3990,-0.5805775125020165
3991,-0.22499999999999998
3992,-0.03846893633391035
3993,-0.042259473165234485
3994,-0.19999999999999996
3995,-0.318906802310544
3996,-0.10001000100010005
3997,-0.08826125330979695
3998,-0.3035714285714286
3999,-0.3125
4000,-0.5714285714285714
4001,-0.22227161591464772
4002,-0.24971142747210462
4003,-0.37857142857142856
4004,-0.32268473701193934
4005,-0.23444826508283834
4006,-0.2801120448179272
4007,-0.10002000400080013
4008,-0.2028985507246377
4009,-0.2813379180994061
4010,-0.2973776696404433
4011,-0.24532930741649372
4012,-0.11866418036955417
4013,-0.11430748714040773
4014,-0.3375
4015,-0.33333333333333337
4016,-0.2000210548478787
4017,-0.3797519007603041
4018,-0.22244444444444444
4019,-0.1395673412421493
4020,-0.1500300060012002
4021,-0.16670139612419255
4022,-0.5
4023,-0.28125
4024,-0.47058823529411764
4025,-0.1875
4026,-0.07485981308411216
4027,-0.44999999999999996
4028,-0.3629032258064516
4029,-0.25041736227045075
4030,-0.06451612903225812
4031,-0.24
4032,-0.4444444444444444
4033,-0.078125
4034,-0.12068965517241381
4035,-0.42400000000000004
4036,-0.1892403352257367
4037,-0.20622321003333866
4038,-0.4285714285714286
4039,-0.5714285714285714
4040,-0.3286183740534362
4041,-0.14290818149339046
4042,-0.10418837257762037
4043,-0.17546938059308648
4044,-0.3261648745519713
4045,-0.19999999999999996
4046,-0.24981245311327827
4047,-0.21818181818181814
4048,-0.09345794392523366
4049,-0.5882352941176471
4050,-0.44285714285714284
4051,-0.33333333333333337
4052,-0.5538118316793599
4053,-0.42500000000000004
4054,-0.22448979591836737
4055,-0.4854202401372213
4056,-0.373015873015873
4057,-0.425336245545465
4058,-0.2666666666666667
4059,-0.2770212765957447
4060,-0.16673614005835768
4061,-0.11538461538461542
4062,-0.09999999999999998
4063,-0.28551014575593026
4064,-0.2325581395348837
4065,-0.02941609060155903
4066,-0.1885261370069824
4067,-0.2500416736122687
4068,-0.40588235294117647
4069,-0.25
4070,-0.2586206896551724
4071,-0.15254237288135597
4072,-0.3103983445421624
4073,-0.13076923076923075
4074,-0.27586206896551724
4075,-0.21739130434782605
4076,-0.05660377358490565
4077,-0.41666666666666663
4078,-0.42000000000000004
4079,-0.2773763201778766
4080,-0.24968736973739059
4081,-0.47354566991313507
4082,-0.696969696969697
4083,-0.3023255813953488
4084,-0.4657762938230384
4085,-0.5833333333333333
4086,-0.5833333333333333
4087,-0.5957446808510638
4088,-0.5570162903686768
4089,-0.4
4090,-0.4285714285714286
4091,-0.32251368182675977
4092,-0.52625
4093,-0.16923076923076918
4094,-0.34978326108702906
4095,-0.29109090909090907
4096,-0.16216216216216217
4097,-0.4666666666666667
4098,-0.02004008016032066
4099,-0.06384337092998515
4100,-0.10006671114076049
4101,-0.37276753821974573
4102,-0.33339182312686433
4103,-0.07408779403593257
4104,-0.3589743589743589
4105,-0.15966386554621848
4106,-0.19999999999999996
4107,-0.31818181818181823
4108,-0.23076923076923073
4109,-0.0313432835820896
4110,-0.3073684210526316
4111,-0.4727272727272728
4112,-0.248914858096828
4113,-0.4
4114,-0.3489148580968281
4115,-0.19959979989995003
4116,-0.19444444444444442
4117,-0.30017152658662094
4118,-0.11115227862171173
4119,-0.15745129015271198
4120,-0.6799999999999999
4121,-0.21875
4122,-0.11627906976744184
4123,-0.09974278365247213
4124,-0.35
4125,-0.05899705014749268
4126,-0.19999999999999996
4127,-0.11538461538461542
4128,-0.2962962962962963
4129,-0.11325028312570784
4130,-0.53125
4131,-0.19611688566385566
4132,-0.07294462063918028
4133,-0.21165152324959913
4134,-0.125
4135,-0.20016012810248196
4136,-0.11115227862171173
4137,-0.11397214014352042
4138,-0.16626965221534062
4139,-0.3375
4140,-0.16626965221534062
4141,-0.15000000000000002
4142,-0.3571428571428571
4143,-0.19979994998749684
4144,-0.1500750375187594
4145,-0.3573981415296641
4146,-0.29032258064516125
4147,-0.5142857142857142
4148,-0.15000000000000002
4149,-0.1894594594594594
4150,-0.37681159420289856
4151,-0.17863522686673816
4152,-0.12519440124416792
4153,-0.10005002501250626
4154,-0.15909090909090906
4155,-0.25
4156,-0.2272727272727273
4157,-0.33333333333333337
4158,-0.23536334215945864
4159,-0.20004879238838746
4160,-0.43999999999999995
4161,-0.12038634011728178
4162,-0.200033338889815
4163,-0.2857551078725532
4164,-0.21577089054531184
4165,-0.2055164954029205
4166,-0.29032258064516125
4167,-0.10206164523372119
4168,-0.14814814814814814
4169,-0.8202
4170,-0.4375
4171,-0.27665460736326875
4172,-0.06274509803921569
4173,-0.11323328785811737
4174,-0.3479347826086957
4175,-0.35
4176,-0.10531858873091104
4177,-0.14925373134328357
4178,-0.14236706689536882
4179,-0.1875
4180,-0.5651228527940857
4181,-0.38888888888888884
4182,-0.24206896551724133
4183,-0.09999999999999998
4184,-0.36409090909090913
4185,-0.17355371900826444
4186,-0.2727272727272727
4187,-0.23869234214061796
4188,-0.5238095238095238
4189,-0.34782608695652173
4190,-0.31818181818181823
4191,-0.2900935785737334
4192,-0.32499999999999996
4193,-0.09302325581395354
4194,-0.42307692307692313
4195,-0.16666666666666663
4196,-0.09433962264150941
4197,-0.07501875468867214
4198,-0.09523809523809523
4199,-0.05988939875279442
4200,-0.27277686852154936
4201,-0.1667593107281823
4202,-0.21063717746182198
4203,-0.18114764345543188
4204,-0.31707317073170727
4205,-0.1296779808529156
4206,-0.2439393939393939
4207,-0.1502504173622704
4208,-0.29166666666666663
4209,-0.13337779259753246
4210,-0.368421052631579
4211,-0.33333333333333337
4212,-0.2702702702702703
4213,-0.09805844283192788
4214,-0.05405405405405406
4215,-0.07501875468867214
4216,-0.13567567567567562
4217,-0.40009526077637536
4218,-0.19984310649146897
4219,-0.151433207138994
4220,-0.027027027027026973
4221,-0.3142857142857143
4222,-0.0816493161869769
4223,-0.10874293170943894
4224,-0.4222222222222223
4225,-0.16369588941433244
4226,-0.08442380751371892
4227,-0.3513513513513513
4228,-0.05739863085834651
4229,-0.1497975708502024
4230,-0.2097902097902098
4231,-0.10364145658263302
4232,-0.08340283569641371
4233,-0.303030303030303
4234,-0.6585029320455329
4235,-0.060975609756097615
4236,-0.5428571428571429
4237,-0.5142857142857142
4238,-0.21391138637446405
4239,-0.3220338983050848
4240,-0.2899408284023669
4241,-0.08163265306122447
4242,-0.11771630370806352
4243,-0.11111111111111116
4244,-0.1474554153979991
4245,-0.17333333333333334
4246,-0.24977934686672554
4247,-0.4140625
4248,-0.32727272727272727
4249,-0.4543801151864201
4250,-0.2068965517241379
4251,-0.2950654582074521
4252,-0.0922563912560207
4253,-0.30000000000000004
4254,-0.13
4255,-0.19655172413793098
4256,-0.5883079456566489
4257,-0.28338056342723783
4258,-0.4092149136101849
4259,-0.11111111111111116
4260,-0.11111111111111116
4261,-0.23082841754295969
4262,-0.2857142857142857
4263,-0.3331944155032298
4264,-0.1422199348087151
4265,-0.30434782608695654
4266,-0.49958298582151794
4267,-0.20685532084495817
4268,-0.25030022302281696
4269,-0.39982852243498146
4270,-0.4545454545454546
4271,-0.3037423846823325
4272,-0.5454545454545454
4273,-0.44999999999999996
4274,-0.5102564102564102
4275,-0.2836676217765043
4276,-0.2503128911138923
4277,-0.2917847025495751
4278,-0.23636363636363633
4279,-0.2565055762081785
4280,-0.3254437869822485
4281,-0.3846153846153846
4282,-0.33673469387755106
4283,-0.44285714285714284
4284,-0.5260869565217392
4285,-0.46153846153846156
4286,-0.37447873227689743
4287,-0.16672224074691566
4288,-0.22230455724342346
4289,-0.5238095238095238
4290,-0.2773763201778766
4291,-0.28
4292,-0.40909090909090906
4293,-0.5294117647058824
4294,-0.4001600640256102
4295,-0.19238168526356292
4296,-0.24812030075187974
4297,-0.375
4298,-0.4444444444444444
4299,-0.2636229749631811
4300,-0.4666666666666667
4301,-0.34628703347441325
4302,-0.34628703347441325
4303,-0.34628703347441325
4304,-0.3076923076923077
4305,-0.5
4306,-0.2836676217765043
4307,-0.5263157894736843
4308,-0.4871794871794872
4309,-0.1989319092122831
4310,-0.11470361816782138
4311,-0.3001154290111582
4312,-0.1428571428571429
4313,-0.2406211039329026
4314,-0.2666666666666667
4315,-0.25012506253126565
4316,-0.3874193548387097
4317,-0.3653846153846154
4318,-0.4137931034482759
4319,-0.6486486486486487
4320,-0.59375
4321,-0.6481481481481481
4322,-0.75
4323,-0.15000000000000002
4324,-0.15000000000000002
4325,-0.15000000000000002
4326,-0.3286183740534362
4327,-0.5189003436426116
4328,-0.5454545454545454
4329,-0.4438264738598443
4330,-0.3917391304347826
4331,-0.07668632982816104
4332,-0.33999999999999997
4333,-0.5412844036697247
4334,-0.6550534667126595
4335,-0.19999999999999996
4336,-0.6153846153846154
4337,-0.11111111111111116
4338,-0.6090909090909091
4339,-0.09962484368486868
4340,-0.0819940964250574
4341,-0.22200611280911364
4342,-0.25010421008753647
4343,-0.3126302626094206
4344,-0.2501563477173233
4345,-0.34628703347441325
4346,-0.14386584289496906
4347,-0.30000000000000004
4348,-0.5666666666666667
4349,-0.3666666666666667
4350,-0.47803392779469334
4351,-0.538283955367449
4352,-0.23547400611620795
4353,-0.23047325894574833
4354,-0.1428571428571429
4355,-0.44209311273566754
4356,-0.30000000000000004
4357,-0.4825802000689893
4358,-0.3157894736842105
4359,-0.37812500000000004
4360,-0.07999999999999996
4361,-0.31818181818181823
4362,-0.4347826086956522
4363,-0.6382978723404256
4364,-0.13049151805132664
4365,-0.20006668889629875
4366,-0.32352941176470584
4367,-0.375
4368,-0.20169053768490253
4369,-0.21875
4370,-0.4722222222222222
4371,-0.3546305259761213
4372,-0.3459016393442623
4373,-0.2910758965804837
4374,-0.3650793650793651
4375,-0.36808846761453395
4376,-0.1282051282051282
4377,-0.1282051282051282
4378,-0.7953615279672579
4379,-0.6727272727272727
4380,-0.22916666666666663
4381,-0.6579734929457033
4382,-0.20939972080037228
4383,-0.248421052631579
4384,-0.1496979189975386
4385,-0.23636363636363633
4386,-0.30500000000000005
4387,-0.4284081166047442
4388,-0.28
4389,-0.11366219595362581
4390,-0.2822966507177034
4391,-0.22499999999999998
4392,-0.16216216216216217
4393,-0.16216216216216217
4394,-0.33333333333333337
4395,-0.23913043478260865
4396,-0.3154291732490785
4397,-0.6538461538461539
4398,-0.3079291762894534
4399,-0.24316109422492405
4400,-0.3581780538302277
4401,-0.5
4402,-0.43295530353569045
4403,-0.21600432549337656
4404,-0.3267929634641408
4405,-0.47895791583166336
4406,-0.5498124218424343
4407,-0.5808383233532934
4408,-0.10003334444814937
4409,-0.23828571428571432
4410,-0.6313849394418114
4411,-0.23896499238964997
4412,-0.1663887962654218
4413,-0.21572857423024128
4414,-0.3529411764705882
4415,-0.3556345854634363
4416,-0.6
4417,-0.5208333333333333
4418,-0.28607142857142853
4419,-0.21052631578947367
4420,-0.14204003813155386
4421,-0.14204003813155386
4422,-0.2724627137140778
4423,-0.25
4424,-0.3000857387825093
4425,-0.20662297343911695
4426,-0.3353927625772286
4427,-0.3353927625772286
4428,-0.4193548387096774
4429,-0.5451000779828438
4430,-0.25440989270776504
4431,-0.04167824395665465
4432,-0.3910121797564049
4433,-0.20005001250312582
4434,-0.24137931034482762
4435,-0.30395136778115506
4436,-0.17355371900826444
4437,-0.2666666666666667
4438,-0.3869731800766284
4439,-0.2080033347228012
4440,-0.303030303030303
4441,-0.16176470588235292
4442,-0.06666666666666665
4443,-0.07692307692307687
4444,-0.48571428571428577
4445,-0.3178717598908595
4446,-0.34615384615384615
4447,-0.6783416726233024
4448,-0.4991652754590985
4449,-0.3991989319092123
4450,-0.5777777777777777
4451,-0.26617745163442297
4452,-0.5
4453,-0.2272727272727273
4454,-0.35
4455,-0.2989985693848355
4456,-0.25022747952684254
4457,-0.4842406876790831
4458,-0.5238095238095238
4459,-0.5666666666666667
4460,-0.5666666666666667
4461,-0.38888888888888884
4462,-0.33333333333333337
4463,-0.7741935483870968
4464,-0.3003003003003003
4465,-0.34628703347441325
4466,-0.33333333333333337
4467,-0.33333333333333337
4468,-0.4849785407725322
4469,-0.40740740740740744
4470,-0.5
4471,-0.5
4472,-0.5
4473,-0.4353369763205829
4474,-0.34615384615384615
4475,-0.1351351351351351
4476,-0.3516216216216216
4477,-0.6100278551532033
4478,-0.5
4479,-0.16674606955693183
4480,-0.4769230769230769
4481,-0.4132231404958677
4482,-0.29041626331074544
4483,-0.5588235294117647
4484,-0.5428571428571429
4485,-0.4666666666666667
4486,-0.21826141338336458
4487,-0.20972644376899696
4488,-0.3910395824271422
4489,-0.47616244849911715
4490,-0.30000000000000004
4491,-0.25
4492,-0.4666666666666667
4493,-0.4444444444444444
4494,-0.6222222222222222
4495,-0.3875147232037691
4496,-0.36
4497,-0.45833333333333337
4498,-0.7321428571428572
4499,-0.4444444444444444
4500,-0.41666666666666663
4501,-0.2265625
4502,-0.1558441558441559
4503,-0.2666666666666667
4504,-0.25
4505,-0.7272727272727273
4506,-0.5172413793103448
4507,-0.4
4508,-0.37625
4509,-0.36265137029955385
4510,-0.375
4511,-0.375
4512,-0.12911555842479017
4513,-0.2727272727272727
4514,-0.30722891566265065
4515,-0.1333333333333333
4516,-0.3846153846153846
4517,-0.49937421777221525
4518,-0.16666666666666663
4519,-0.4666666666666667
4520,-0.14814814814814814
4521,-0.4
4522,-0.21391138637446405
4523,-0.75
4524,-0.5714285714285714
4525,-0.375
4526,-0.6571428571428571
4527,-0.49937421777221525
4528,-0.34782608695652173
4529,-0.13043478260869568
4530,-0.6240601503759399
