IdAnnonce,Nom,Annee,Prix,PrixOrigine,TypePrix,Marque,Categorie,JourIntegration,EtatVelo,FlagElectrique,EtatVeloLabel
3385951,Synapse Carbon Disc Ultegra,2018,2000.0,2999.0,Ferme,Cannondale,Route,2023-01-03 12:00:00,3,0,Très Bon État
3385870,Émonda SL 5 Disque,2022,2350.0,2999.0,Ferme,Trek,Route,2023-01-03 12:00:00,3,0,Très Bon État
3385790,Specialissima - Ultegra 11sp,2022,5185.0,6100.0,Ferme,Bianchi,Route,2023-01-03 12:00:00,4,0,Comme Neuf
3385702,Addict 20,2020,1400.0,1799.0,À Débattre,Scott,Route,2023-01-03 12:00:00,2,0,Bon État
3385681,Speedster 40,2020,620.0,700.0,Ferme,Scott,Route,2023-01-03 12:00:00,2,0,Bon État
3385549,TCR Advanced Pro Disc 0 AXS,2022,4300.0,5700.0,Ferme,Giant,Route,2023-01-03 12:00:00,3,0,Très Bon État
3385454,TCR Advanced Pro 1,2021,2600.0,3900.0,À Débattre,Giant,Route,2023-01-03 12:00:00,2,0,Bon État
3385434,Agree C62 Race,2021,2050.0,2900.0,Ferme,Cube,Route,2023-01-03 12:00:00,2,0,Bon État
3385323,Foil 20,2017,1850.0,3500.0,Ferme,Scott,Aero / CLM,2023-01-03 12:00:00,2,0,Bon État
3385152,Addict 30,2020,1000.0,1499.0,À Débattre,Scott,Route,2023-01-03 12:00:00,2,0,Bon État
3385103,Foil 10,2017,1900.0,4499.0,Ferme,Scott,Aero / CLM,2023-01-03 12:00:00,2,0,Bon État
3385071,Emonda SLR 7,2021,6900.0,7599.0,Ferme,Trek,Route,2023-01-03 12:00:00,2,0,Bon État
3384931,roadmachine 01 Ultegra Di2,2017,3900.0,6999.0,Ferme,BMC,Route,2023-01-03 12:00:00,2,0,Bon État
3384867,Pulsium 3.0,2022,2199.0,2299.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,4,0,Comme Neuf
3384829,Xelius SL 9.0,2022,7499.0,7799.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,4,0,Comme Neuf
3384826,Addict RC 10,2022,4900.0,6330.0,Ferme,Scott,Route,2023-01-03 12:00:00,4,0,Comme Neuf
3384594,TCR Advanced 1,2018,1250.0,2100.0,Ferme,Giant,Route,2023-01-03 12:00:00,2,0,Bon État
3384517,Propel Advanced Disc 1,2022,3740.0,4400.0,Ferme,Giant,Aero / CLM,2023-01-03 12:00:00,4,0,Comme Neuf
3384511,SuperSix EVO Neo 1,2020,5300.0,10000.0,Ferme,Cannondale,Route,2023-01-03 12:00:00,2,1,Bon État
3384450,785 Huez RS Ultegra DI2,2019,2500.0,4999.0,Ferme,Look,Route,2023-01-03 12:00:00,1,0,Usé
3384441,Addict eRIDE 30,2022,3599.0,5299.0,Ferme,Scott,Route,2023-01-03 12:00:00,3,1,Très Bon État
3384413,TCR Advanced 2,2018,1500.0,1699.0,Ferme,Giant,Route,2023-01-03 12:00:00,3,0,Très Bon État
3384165,Defy Advanced 2,2018,1200.0,1999.0,Ferme,Giant,Route,2023-01-03 12:00:00,2,0,Bon État
3384134,Addict eRIDE 10,2021,5000.0,6700.0,À Débattre,Scott,Route,2023-01-03 12:00:00,2,1,Bon État
3384093,Addict RC 10 pearl white,2021,3900.0,6290.0,Ferme,Scott,Route,2023-01-03 12:00:00,3,0,Très Bon État
3399541,SuperSix EVO CX,2022,2990.0,4699.0,À Débattre,Cannondale,Gravel / CX,2023-01-03 12:00:00,3,0,Très Bon État
3399494,CruX Expert,2019,2300.0,4700.0,Ferme,Specialized,Gravel / CX,2023-01-03 12:00:00,2,0,Bon État
3398958,CruX Elite X1,2018,1850.0,3299.0,Ferme,Specialized,Gravel / CX,2023-01-03 12:00:00,2,0,Bon État
3398803,TCX SLR 2,2018,800.0,1299.0,À Débattre,Giant,Gravel / CX,2023-01-03 12:00:00,1,0,Usé
3398550,TCX Advanced,2020,1750.0,2200.0,À Débattre,Giant,Gravel / CX,2023-01-03 12:00:00,2,0,Bon État
3396214,TCX Advanced Pro 1,2022,3570.0,4100.0,Ferme,Giant,Gravel / CX,2023-01-03 12:00:00,3,0,Très Bon État
3395122,CX CARBON 600,2017,2000.0,3099.0,À Débattre,Lapierre,Gravel / CX,2023-01-03 12:00:00,1,0,Usé
3392717,Boone 5 Disque,2019,2100.0,3200.0,À Débattre,Trek,Gravel / CX,2023-01-03 12:00:00,2,0,Bon État
3390673,TCX Advanced Pro 2,2021,2500.0,2800.0,À Débattre,Giant,Gravel / CX,2023-01-03 12:00:00,2,0,Bon État
3388446,Crux Expert,2022,6000.0,6300.0,Ferme,Specialized,Gravel / CX,2023-01-03 12:00:00,4,0,Comme Neuf
3387843,Addict RC 10,2019,2050.0,3999.0,Ferme,Scott,Route,2023-01-03 12:00:00,2,0,Bon État
3386464,CruX Elite,2020,2550.0,3199.0,Ferme,Specialized,Gravel / CX,2023-01-03 12:00:00,3,0,Très Bon État
3384320,Speedster Gravel 20,2022,1700.0,2000.0,À Débattre,Scott,Gravel / CX,2023-01-03 12:00:00,3,0,Très Bon État
3382970,Addict RC 30 blue,2020,2500.0,3500.0,Ferme,Scott,Route,2023-01-03 12:00:00,3,0,Très Bon État
3377310,SuperSix EVO CX,2022,4500.0,4699.0,Ferme,Cannondale,Gravel / CX,2023-01-03 12:00:00,3,0,Très Bon État
3373064,CruX Elite,2019,2000.0,3200.0,Ferme,Specialized,Gravel / CX,2023-01-03 12:00:00,2,0,Bon État
3371168,Inflite CF SL 6,2022,1600.0,1999.0,Ferme,Canyon,Gravel / CX,2023-01-03 12:00:00,2,0,Bon État
3365548,SuperSix EVO CX,2022,3599.0,4699.0,À Débattre,Cannondale,Gravel / CX,2023-01-03 12:00:00,4,0,Comme Neuf
3276350,Boone 6 Disc,2021,2700.0,3699.0,Ferme,Trek,Gravel / CX,2023-01-03 12:00:00,4,0,Comme Neuf
3399470,875 MADISON RS,2021,1750.0,2349.0,Ferme,Look,Piste,2023-01-03 12:00:00,3,0,Très Bon État
3395315,Revolt Advanced Pro 1,2022,2500.0,5114.0,Ferme,Giant,Gravel / CX,2023-01-03 12:00:00,2,0,Bon État
3386905,AL 464 P BLACK YELLOW GLOSSY,2020,1000.0,1499.0,À Débattre,Look,Piste,2023-01-03 12:00:00,3,0,Très Bon État
3393202,GAIN D50,2021,2299.0,2599.0,Ferme,Orbea,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3393185,SuperSix Evo HM Disc D/A,2020,3800.0,6400.0,Ferme,Cannondale,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3391192,Roadmachine ONE,2022,4600.0,5999.0,Ferme,BMC,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3385344,Addict eRIDE 10,2021,5500.0,6499.0,Ferme,Scott,Route,2023-01-03 12:00:00,2,1,Bon État
3385310,GAIN M30,2022,3999.0,4499.0,Ferme,Orbea,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3385302,GAIN M30,2022,3999.0,4499.0,Ferme,Orbea,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3385165,Addict RC 10 pearl white,2021,3900.0,6000.0,Ferme,Scott,Route,2023-01-03 12:00:00,2,1,Bon État
3382533,GAIN M30,2021,2999.0,4299.0,Ferme,Orbea,Route,2023-01-03 12:00:00,3,1,Très Bon État
3382099,Gain M20,2019,3000.0,4500.0,Ferme,Orbea,Route,2023-01-03 12:00:00,3,1,Très Bon État
3380480,Turbo Creo SL Comp Carbon,2021,4800.0,5999.0,À Débattre,Specialized,Route,2023-01-03 12:00:00,2,1,Bon État
3379450,Addict Gravel 10,2021,3990.0,5400.0,Ferme,Scott,Gravel / CX,2023-01-03 12:00:00,2,1,Bon État
3373833,GAIN M20i,2020,2800.0,5700.0,À Débattre,Orbea,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3373825,Turbo Creo SL Expert,2020,5850.0,8600.0,Ferme,Specialized,Route,2023-01-03 12:00:00,3,1,Très Bon État
3373100,Road E+ 2,2017,1000.0,2499.0,Ferme,Giant,Route,2023-01-03 12:00:00,3,1,Très Bon État
3372667,GAIN M30,2020,2499.0,3999.0,Ferme,Orbea,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3372586,FastRoad E+,2018,1200.0,2599.0,Ferme,Giant,Route,2023-01-03 12:00:00,1,1,Usé
3371932,Addict eRIDE 10,2021,5500.0,6499.0,À Débattre,Scott,Route,2023-01-03 12:00:00,3,1,Très Bon État
3371913,Addict eRIDE 10,2021,5500.0,6499.0,Ferme,Scott,Route,2023-01-03 12:00:00,3,1,Très Bon État
3371485,E-765 OPTIMUM Proteam Black Glossy,2022,4799.0,5499.0,Ferme,Look,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3370708,SENSIUM 600 DISC,2020,1800.0,2668.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,2,1,Bon État
3370338,GAIN M30,2022,3599.0,4499.0,Ferme,Orbea,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3366628,SENSIUM 600,2019,1350.0,2300.0,À Débattre,Lapierre,Route,2023-01-03 12:00:00,3,1,Très Bon État
3365783,SuperSix EVO Hi-MOD Disc Ultegra,2021,3000.0,5499.0,Ferme,Cannondale,Route,2023-01-03 12:00:00,2,1,Bon État
3358030,Turbo Creo SL Comp E5,2021,3300.0,4600.0,Ferme,Specialized,Route,2023-01-03 12:00:00,3,1,Très Bon État
3351847,Nature Hybrid ONE 625 Allroad,2021,1545.0,2500.0,Ferme,Cube,Urbain,2023-01-03 12:00:00,4,1,Comme Neuf
3349671,SuperSix EVO Neo 2,2022,5399.0,6899.0,Ferme,Cannondale,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3343506,Gain D20,2019,2390.0,3399.0,Ferme,Orbea,Route,2023-01-03 12:00:00,3,1,Très Bon État
3339397,Alpenchallenge AMP CROSS ONE,2020,2200.0,3990.0,À Débattre,BMC,VTC,2023-01-03 12:00:00,2,1,Bon État
3329261,GAIN M30,2021,3200.0,4500.0,À Débattre,Orbea,Route,2023-01-03 12:00:00,2,1,Bon État
3326329,GAIN M20,2020,2900.0,4699.0,À Débattre,Orbea,Route,2023-01-03 12:00:00,2,1,Bon État
3322415,E-765 OPTIMUM BLACK GLOSSY,2020,5200.0,6499.0,Ferme,Look,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3320086,GAIN M30,2022,3600.0,4500.0,Ferme,Orbea,Route,2023-01-03 12:00:00,3,1,Très Bon État
3317132,Gain D30,2019,2500.0,2999.0,Ferme,Orbea,Route,2023-01-03 12:00:00,2,1,Bon État
3317124,Gain D30,2019,2500.0,2999.0,Ferme,Orbea,Route,2023-01-03 12:00:00,2,1,Bon État
3317119,Gain D30,2019,2500.0,2999.0,Ferme,Orbea,Route,2023-01-03 12:00:00,2,1,Bon État
3314095,FastRoad E+ EX,2022,2700.0,3449.0,À Débattre,Giant,Route,2023-01-03 12:00:00,2,1,Bon État
3307765,Synapse Neo 2,2020,2900.0,3699.0,À Débattre,Cannondale,Route,2023-01-03 12:00:00,2,1,Bon État
3306577,Turbo Creo SL E5 Comp,2020,3100.0,4600.0,À Débattre,Specialized,Route,2023-01-03 12:00:00,3,1,Très Bon État
3305348,GAIN F30,2020,1150.0,2000.0,À Débattre,Orbea,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3304742,SuperSix EVO Neo 3,2022,3299.0,4499.0,Ferme,Cannondale,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3282445,GAIN M30,2021,3800.0,4400.0,Ferme,Orbea,Route,2023-01-03 12:00:00,3,1,Très Bon État
3280892,GAIN M30,2021,3500.0,4300.0,À Débattre,Orbea,Route,2023-01-03 12:00:00,2,1,Bon État
3278811,SuperSix EVO Neo 2,2020,3600.0,5499.0,À Débattre,Cannondale,Route,2023-01-03 12:00:00,2,1,Bon État
3275185,GAIN M20,2020,3800.0,4699.0,Ferme,Orbea,Route,2023-01-03 12:00:00,2,1,Bon État
3271182,GAIN M30,2021,3800.0,4299.0,Ferme,Orbea,Route,2023-01-03 12:00:00,3,1,Très Bon État
3262720,GAIN D30,2020,2600.0,3000.0,Ferme,Orbea,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3260985,Vern Adventure Power 8.1,2021,3000.0,3825.0,Ferme,O2Feel,VTC,2023-01-03 12:00:00,3,1,Très Bon État
3258839,SuperSix EVO Neo 3,2022,3599.0,4499.0,Ferme,Cannondale,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3256918,Gain M20,2019,3500.0,4499.0,Ferme,Orbea,Route,2023-01-03 12:00:00,2,1,Bon État
3247267,DIMANCHE 28.5,2020,4200.0,4499.0,À Débattre,Moustache,Hybrides,2023-01-03 12:00:00,3,1,Très Bon État
3219700,Addict eRIDE 20,2021,3749.0,4500.0,Ferme,Scott,Route,2023-01-03 12:00:00,2,1,Bon État
3214747,Synapse Neo 1,2020,2250.0,4000.0,À Débattre,Cannondale,Route,2023-01-03 12:00:00,2,1,Bon État
3190837,e-Sensium 5.2,2021,2499.0,2999.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3180042,GAIN D40,2021,2050.0,2990.0,À Débattre,Orbea,Route,2023-01-03 12:00:00,2,1,Bon État
3156634,Kathmandu Hybrid ONE 500,2021,2250.0,2899.0,Ferme,Cube,VTC,2023-01-03 12:00:00,3,1,Très Bon État
2972860,ESENSIUM 500,2020,2599.0,2999.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3268347,S-Works Shiv Disc,2020,9990.0,13500.0,Ferme,Specialized,Aero / CLM,2023-01-03 12:00:00,4,0,Comme Neuf
3395805,Shiv Expert Disc,2021,6890.0,9000.0,À Débattre,Specialized,Aero / CLM,2023-01-03 12:00:00,3,0,Très Bon État
3390959,Avow Advanced Pro 1,2020,3600.0,5500.0,À Débattre,Liv,Aero / CLM,2023-01-03 12:00:00,3,0,Très Bon État
3388262,Aerium C68 SL HIGH,2022,3999.0,6499.0,Ferme,Cube,Aero / CLM,2023-01-03 12:00:00,4,0,Comme Neuf
3388072,Shiv Elite,2018,2200.0,2999.0,À Débattre,Specialized,Aero / CLM,2023-01-03 12:00:00,3,0,Très Bon État
3386789,Speedmax CF 8 Disc,2022,4100.0,4199.0,Ferme,Canyon,Aero / CLM,2023-01-03 12:00:00,4,0,Comme Neuf
3384954,Speedmax CF 8 Disc,2021,3900.0,4200.0,Ferme,Canyon,Aero / CLM,2023-01-03 12:00:00,4,0,Comme Neuf
3378434,SystemSix Carbon Ultegra Di2,2020,4900.0,6500.0,À Débattre,Cannondale,Route,2023-01-03 12:00:00,2,0,Bon État
3354768,Trance Advanced,2021,3500.0,4000.0,À Débattre,Giant,Trail / Enduro,2023-01-03 12:00:00,3,0,Très Bon État
3351089,Trinity Advanced Pro 1,2021,4500.0,6000.0,Ferme,Giant,Aero / CLM,2023-01-03 12:00:00,3,0,Très Bon État
3343602,S-Works Shiv Disc,2020,9500.0,13500.0,À Débattre,Specialized,Aero / CLM,2023-01-03 12:00:00,2,0,Bon État
3340847,Aerium C68 SL LOW,2022,5100.0,6469.0,Ferme,Cube,Aero / CLM,2023-01-03 12:00:00,4,0,Comme Neuf
3317727,Trinity Advanced,2019,990.0,2299.0,Ferme,Giant,Aero / CLM,2023-01-03 12:00:00,2,0,Bon État
3317714,Trinity Advanced,2019,990.0,2299.0,Ferme,Giant,Aero / CLM,2023-01-03 12:00:00,2,0,Bon État
3290514,Trinity Advanced Pro 1,2021,3600.0,6000.0,Ferme,Giant,Aero / CLM,2023-01-03 12:00:00,2,0,Bon État
3082340,Aerium C68 TT SL HIGH,2021,4790.0,6200.0,Ferme,Cube,Aero / CLM,2023-01-03 12:00:00,4,0,Comme Neuf
3384178,Procaliber 9.8 SL,2018,2399.0,4599.0,Ferme,Trek,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3370285,Anthem Advanced Pro 29 1,2021,3900.0,5100.0,Ferme,Giant,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3395679,Spark RC 900 Team,2021,2890.0,4299.0,Ferme,Scott,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3398687,XTC Advanced SL 29 0,2021,4450.0,7500.0,À Débattre,Giant,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3349336,Supercaliber 9.8,2020,3300.0,6000.0,À Débattre,Trek,Cross-country,2023-01-04 12:00:00,1,0,Usé
3265169,Fourstroke 01 ONE,2022,5990.0,12000.0,À Débattre,BMC,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3350406,FSI HM1,2019,3499.0,7000.0,Ferme,Cannondale,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3350419,Scalpel-Si Team,2018,4899.0,9500.0,Ferme,Cannondale,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3353357,FSI Carbon 4,2019,2099.0,2800.0,Ferme,Cannondale,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3401670,Spark 900 Tuned AXS,2022,5900.0,9100.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3398289,Reaction Hybrid Pro 500,2020,1600.0,2490.0,À Débattre,Cube,Cross-country,2023-01-04 12:00:00,2,1,Bon État
3402048,Scalpel Hi-MOD Ultimate,2021,6000.0,12000.0,Ferme,Cannondale,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3401970,Men''s Rockhopper Pro 1X,2019,950.0,1250.0,À Débattre,Specialized,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3401731,OIZ 29 H30,2020,1700.0,2400.0,À Débattre,Orbea,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3401728,Fourstroke 01 ONE,2021,5200.0,9800.0,Ferme,BMC,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3401589,OIZ 29 M10 TR,2020,3100.0,4900.0,À Débattre,Orbea,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3401534,ALMA H20,2018,950.0,1499.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,1,0,Usé
3401334,Spark 910,2020,3500.0,4999.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3401325,Scale 770,2017,470.0,899.0,À Débattre,Scott,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3401148,Men''s Epic Hardtail Expert,2018,1900.0,3900.0,Ferme,Specialized,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3401128,Fourstroke 01 TWO,2021,3900.0,6999.0,Ferme,BMC,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3401060,Spark RC World Cup EVO AXS,2022,9250.0,10000.0,Ferme,Scott,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3400969,Twostroke 01 THREE,2021,1650.0,2499.0,Ferme,BMC,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3400737,OIZ 29 M30,2020,3000.0,3800.0,À Débattre,Orbea,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3400713,Scalpel Carbon 3,2021,2600.0,4699.0,À Débattre,Cannondale,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3400631,OIZ M30,2017,2500.0,3599.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3400462,fourstroke 01 XT,2017,2200.0,5499.0,Ferme,BMC,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3400437,Trail 5,2019,420.0,750.0,À Débattre,Cannondale,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3400378,Scale 910,2016,1700.0,3500.0,À Débattre,Scott,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3399945,Top Fuel 9.8,2020,3050.0,5500.0,À Débattre,Trek,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3399935,S-Works Epic EVO,2022,9600.0,14000.0,Ferme,Specialized,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3399911,Spark 900 Ultimate AXS,2021,5000.0,8699.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3399891,Spark RC World Cup AXS,2022,5990.0,8299.0,Ferme,Scott,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3399757,teamelite 02 XT,2017,2000.0,3499.0,Ferme,BMC,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3399744,Trail 6,2021,450.0,790.0,Ferme,Cannondale,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3399601,Spark 910,2019,2800.0,4799.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3399510,ALMA M PRO,2021,2500.0,4100.0,À Débattre,Orbea,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3399416,Spark RC 900 Comp red,2021,2300.0,3300.0,Ferme,Scott,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3399332,Spark 910,2022,4800.0,5299.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3399176,27.5/29 M F-Si Crb 3,2018,1600.0,3542.0,Ferme,Cannondale,Cross-country,2023-01-04 12:00:00,1,0,Usé
3399139,Marlin 7 Femme,2021,650.0,820.0,À Débattre,Trek,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3399023,Supercaliber 9.8 XT,2021,5200.0,5499.0,Ferme,Trek,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3398884,PRORACE SAT 629,2018,1190.0,2800.0,À Débattre,Lapierre,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3398877,Scalpel Carbon 2,2022,4999.0,5899.0,Ferme,Cannondale,Cross-country,2023-01-04 12:00:00,4,0,Comme Neuf
3398715,Spark 960,2017,800.0,1999.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3398664,Men''s Epic Hardtail Comp,2019,1800.0,2800.0,Ferme,Specialized,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3398582,Supercaliber 9.7,2020,3000.0,3999.0,À Débattre,Trek,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3398441,ALMA H50,2017,600.0,999.0,À Débattre,Orbea,Cross-country,2023-01-04 12:00:00,1,0,Usé
3398330,ALMA H20,2022,700.0,1300.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3398277,Spark RC 900 World Cup,2020,3500.0,6000.0,À Débattre,Scott,Cross-country,2023-01-04 12:00:00,1,0,Usé
3397886,Procaliber 9.6,2022,2050.0,2499.0,Ferme,Trek,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3397807,Supercaliber 9.9,2020,3900.0,9499.0,Ferme,Trek,Cross-country,2023-01-04 12:00:00,1,0,Usé
3397615,XR 9.9,2020,3290.0,5999.0,À Débattre,Lapierre,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3397555,Spark 910,2022,4550.0,5200.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3397548,Spark RC Team Issue AXS,2022,4200.0,5190.0,À Débattre,Scott,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3397525,Scalpel HT Carbon 2,2022,3600.0,4699.0,Ferme,Cannondale,Cross-country,2023-01-04 12:00:00,4,0,Comme Neuf
3397041,Spark RC Pro,2022,4600.0,6600.0,Ferme,Scott,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3396776,Spark 900 Ultimate AXS,2021,7500.0,9300.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3396712,ALMA 29 M25,2020,2000.0,2800.0,À Débattre,Orbea,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3396597,Men''s Rockhopper Pro 1X,2019,950.0,1250.0,À Débattre,Specialized,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3396524,Scale 925,2020,1500.0,2199.0,À Débattre,Scott,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3396507,Stumpjumper EVO Comp Alloy,2022,2900.0,3900.0,Ferme,Specialized,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3396496,Epic EVO,2022,3400.0,4500.0,Ferme,Specialized,Cross-country,2023-01-04 12:00:00,4,0,Comme Neuf
3396105,teamelite 02 SLX,2017,1600.0,2999.0,Ferme,BMC,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3396104,Procaliber 9.8,2021,3000.0,3599.0,À Débattre,Trek,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3396009,27.5/29 M F-Si Crb 2,2018,1650.0,4300.0,Ferme,Cannondale,Cross-country,2023-01-04 12:00:00,1,0,Usé
3395829,F-Si Carbon 2,2020,2180.0,5500.0,À Débattre,Cannondale,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3395625,Spark 920,2020,2000.0,3999.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3395605,Scale RC 900 World Cup AXS,2020,3100.0,6500.0,À Débattre,Scott,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3395083,ALMA M30,2022,1750.0,2300.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3394974,ALMA M51 2022,2022,1699.0,1899.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,4,0,Comme Neuf
3394970,OIZ 29 H30,2020,1750.0,2450.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3394951,Trail SE 3,2021,650.0,1299.0,Ferme,Cannondale,Trail / Enduro,2023-01-04 12:00:00,3,0,Très Bon État
3394726,ALMA H30,2022,900.0,1099.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3394716,Aspect 910,2020,600.0,950.0,À Débattre,Scott,VTT,2023-01-04 12:00:00,2,0,Bon État
3394528,OIZ 29 M-TEAM,2020,3200.0,6999.0,À Débattre,Orbea,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3394353,OIZ M TEAM TR,2022,5400.0,7600.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,4,0,Comme Neuf
3394149,Procaliber 6,2020,1100.0,1550.0,Ferme,Trek,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3394132,Scale 930,2020,1400.0,1799.0,À Débattre,Scott,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3393919,Spark 940,2020,1800.0,3399.0,À Débattre,Scott,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3393892,Twostroke AL TWO,2022,1599.0,1799.0,Ferme,BMC,Cross-country,2023-01-04 12:00:00,4,0,Comme Neuf
3393873,Spark 910,2022,4800.0,5500.0,Ferme,Scott,Trail / Enduro,2023-01-04 12:00:00,2,0,Bon État
3393863,Oiz M-Pro TR,2021,4399.0,5700.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,3,0,Très Bon État
3393837,Chisel Comp,2022,2070.0,2300.0,Ferme,Specialized,Cross-country,2023-01-04 12:00:00,4,0,Comme Neuf
3393807,RISE M20,2022,5609.0,6599.0,Ferme,Orbea,Trail / Enduro,2023-01-04 12:00:00,4,1,Comme Neuf
3393659,Terrago 29 2,2019,800.0,1299.0,Ferme,Giant,Trail / Enduro,2023-01-04 12:00:00,1,0,Usé
3393386,Scale 930,2016,1050.0,2699.0,Ferme,Scott,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3393296,OCCAM M10,2022,4990.0,5499.0,Ferme,Orbea,Trail / Enduro,2023-01-04 12:00:00,4,0,Comme Neuf
3393178,OIZ M20 TR,2022,3499.0,3899.0,Ferme,Orbea,Cross-country,2023-01-04 12:00:00,4,0,Comme Neuf
3393176,Epic Pro,2020,5500.0,6999.0,À Débattre,Specialized,Cross-country,2023-01-04 12:00:00,2,0,Bon État
3393157,Spark RC 900 World Cup AXS,2021,5000.0,7999.0,Ferme,Scott,Cross-country,2023-01-04 12:00:00,2,0,Bon État
