PrixOrigine,Marque,Categorie,FlagElectrique,EtatVeloLabel,Depreciation%,DepreciationEUR,Anciennete
6600.0,Cube,VTT,1,Très Bon État,-0.33333333333333337,-2200.0,1.3041095890410959
5500.0,Mondraker,VTT,1,Très Bon État,-0.18181818181818177,-1000.0,2.304109589041096
3500.0,Bulls,VTT,1,Bon État,-0.5714285714285714,-2000.0,8.30958904109589
5190.0,Focus,VTT,1,Usé,-0.2967244701348748,-1540.0,2.304109589041096
6200.0,Giant,VTT,1,Très Bon État,-0.3709677419354839,-2300.0,2.304109589041096
6500.0,Rocky Mountain,VTT,1,Bon État,-0.27692307692307694,-1800.0,1.3041095890410959
5799.0,Focus,VTT,1,Comme Neuf,-0.10346611484738744,-600.0,0.0
6000.0,Specialized,VTT,1,Comme Neuf,-0.18333333333333335,-1100.0,0.3041095890410959
3500.0,Haibike,VTT,1,Bon État,-0.17428571428571427,-610.0,1.3041095890410959
7200.0,Specialized,VTT,1,Usé,-0.5972222222222222,-4300.0,5.306849315068493
2999.0,Haibike,VTT,1,Bon État,-0.20006668889629875,-600.0,0.3041095890410959
6700.0,Giant,VTT,1,Bon État,-0.34343283582089557,-2301.0,2.304109589041096
7599.0,Specialized,VTT,1,Comme Neuf,-0.21055402026582448,-1600.0,1.3041095890410959
5000.0,Specialized,VTT,1,Usé,-0.52,-2600.0,5.306849315068493
3000.0,Bulls,VTT,1,Bon État,-0.3666666666666667,-1100.0,2.304109589041096
5990.0,Specialized,VTT,1,Comme Neuf,-0.11686143572621033,-700.0,0.3041095890410959
8700.0,Rocky Mountain,VTT,1,Bon État,-0.367816091954023,-3200.0,1.3041095890410959
7299.0,BH,VTT,1,Comme Neuf,-0.04110152075626794,-300.0,0.3041095890410959
5200.0,Moustache,VTT,1,Usé,-0.40384615384615385,-2100.0,3.3068493150684932
6500.0,Rocky Mountain,VTT,1,Bon État,-0.3538461538461538,-2300.0,1.3041095890410959
5300.0,Moustache,VTT,1,Très Bon État,-0.08490566037735847,-450.0,0.3041095890410959
8499.0,Lapierre,VTT,1,Bon État,-0.30580068243322744,-2599.0,2.304109589041096
2799.0,Haibike,VTT,1,Bon État,-0.28545909253304746,-799.0,1.3041095890410959
6990.0,Rocky Mountain,VTT,1,Très Bon État,-0.37052932761087265,-2590.0,2.304109589041096
4200.0,Cannondale,VTT,1,Bon État,-0.3335714285714285,-1401.0,2.304109589041096
2699.0,Bulls,VTT,1,Usé,-0.37050759540570577,-1000.0,1.3041095890410959
2800.0,Giant,VTT,1,Très Bon État,-0.28928571428571426,-810.0,1.3041095890410959
4800.0,Haibike,VTT,1,Comme Neuf,-0.09375,-450.0,0.30684931506849317
5699.0,Haibike,VTT,1,Comme Neuf,-0.20003509387611862,-1140.0,0.30684931506849317
6499.0,Lapierre,VTT,1,Bon État,-0.19218341283274354,-1249.0,0.30684931506849317
5200.0,BH,VTT,1,Bon État,-0.2692307692307693,-1400.0,2.3068493150684932
5200.0,BH,VTT,1,Bon État,-0.2692307692307693,-1400.0,2.3068493150684932
5500.0,Giant,VTT,1,Comme Neuf,-0.14727272727272722,-810.0,0.0
2600.0,Giant,VTT,1,Comme Neuf,-0.135,-351.0,0.0
2999.0,Haibike,VTT,1,Bon État,-0.23341113704568195,-700.0,2.3068493150684932
6000.0,Specialized,VTT,1,Bon État,-0.2666666666666667,-1600.0,1.3068493150684932
8500.0,Specialized,VTT,1,Bon État,-0.47058823529411764,-4000.0,1.3068493150684932
6999.0,Rocky Mountain,VTT,1,Comme Neuf,-0.22860408629804263,-1600.0,1.3068493150684932
5999.0,Rocky Mountain,VTT,1,Comme Neuf,-0.21670278379729957,-1300.0,0.30684931506849317
7300.0,Specialized,VTT,1,Bon État,-0.5205479452054795,-3800.0,4.30958904109589
6799.0,Focus,VTT,1,Bon État,-0.279452860714811,-1900.0,0.30684931506849317
3699.0,Mondraker,VTT,1,Très Bon État,-0.25006758583400923,-925.0,0.30684931506849317
3699.0,Mondraker,VTT,1,Comme Neuf,-0.19978372533117061,-739.0,0.30684931506849317
6199.0,Megamo,VTT,1,Comme Neuf,-0.11292143894176476,-700.0,0.30684931506849317
13399.0,Pivot,VTT,1,Très Bon État,-0.21635942980819467,-2899.0,0.0
6999.0,Rocky Mountain,VTT,1,Comme Neuf,-0.1441634519217031,-1009.0,0.30684931506849317
4750.0,Giant,VTT,1,Bon État,-0.24421052631578943,-1160.0,2.3068493150684932
1800.0,Rockrider,VTT,1,Bon État,-0.3055555555555556,-550.0,2.3068493150684932
6999.0,Scott,VTT,1,Comme Neuf,-0.07272467495356483,-509.0,0.30684931506849317
6800.0,Focus,VTT,1,Très Bon État,-0.1470588235294118,-1000.0,0.30684931506849317
3999.0,Haibike,VTT,1,Bon État,-0.17479369842460613,-699.0,0.30684931506849317
2499.0,Sunn,VTT,1,Comme Neuf,-0.04361744697879155,-109.0,1.3068493150684932
2899.0,KTM,VTT,1,Comme Neuf,-0.1755777854432563,-509.0,0.30684931506849317
7000.0,Specialized,VTT,1,Bon État,-0.2142857142857143,-1500.0,0.30684931506849317
6800.0,Rocky Mountain,VTT,1,Bon État,-0.294264705882353,-2001.0,1.3068493150684932
8500.0,Specialized,VTT,1,Comme Neuf,-0.27070588235294113,-2301.0,1.3068493150684932
10700.0,Specialized,VTT,1,Bon État,-0.20560747663551404,-2200.0,0.30684931506849317
8699.0,Specialized,VTT,1,Comme Neuf,-0.29647085871939305,-2579.0,1.3068493150684932
6450.0,Pinarello,VTT,1,Comme Neuf,-0.16294573643410848,-1051.0,0.30684931506849317
5600.0,Wilier Triestina,VTT,1,Comme Neuf,-0.13035714285714284,-730.0,0.30684931506849317
3699.0,Canyon,VTT,1,Bon État,-0.18896999188969987,-699.0,2.3068493150684932
7599.0,Scott,VTT,1,Très Bon État,-0.39465719173575475,-2999.0,2.3068493150684932
1500.0,Nakamura,VTT,1,Bon État,-0.2666666666666667,-400.0,2.3068493150684932
11000.0,Rocky Mountain,VTT,1,Bon État,-0.31827272727272726,-3501.0,0.30684931506849317
8699.0,Specialized,VTT,1,Bon État,-0.4022301413955627,-3499.0,1.3068493150684932
3800.0,Giant,VTT,1,Comme Neuf,-0.09999999999999998,-380.0,0.30684931506849317
3899.0,Scott,VTT,1,Bon État,-0.4360092331367017,-1700.0,5.30958904109589
3200.0,Sunn,VTT,1,Bon État,-0.40625,-1300.0,1.3068493150684932
13399.0,Pivot,VTT,1,Très Bon État,-0.11187402044928729,-1499.0,0.30684931506849317
4200.0,KTM,VTT,1,Usé,-0.45238095238095233,-1900.0,3.3095890410958906
6500.0,Lapierre,VTT,1,Bon État,-0.27692307692307694,-1800.0,1.3068493150684932
11750.0,Santa Cruz,VTT,1,Bon État,-0.4042553191489362,-4750.0,2.3068493150684932
7000.0,Specialized,VTT,1,Très Bon État,-0.27142857142857146,-1900.0,0.30684931506849317
4299.0,Megamo,VTT,1,Comme Neuf,-0.11956268899744127,-514.0,0.30684931506849317
4850.0,Haibike,VTT,1,Bon État,-0.2989690721649485,-1450.0,1.3068493150684932
12000.0,Santa Cruz,VTT,1,Bon État,-0.29166666666666663,-3500.0,1.3068493150684932
8066.0,Trek,VTT,1,Très Bon État,-0.10736424497892383,-866.0,0.0
9299.0,Transition,VTT,1,Comme Neuf,-0.24830626949134316,-2309.0,0.30684931506849317
8299.0,Transition,VTT,1,Comme Neuf,-0.21797806964694544,-1809.0,0.30684931506849317
10600.0,Yeti,VTT,1,Très Bon État,-0.339622641509434,-3600.0,0.30684931506849317
9999.0,Yeti,VTT,1,Comme Neuf,-0.20002000200019998,-2000.0,0.0
6344.0,Rotwild,VTT,1,Bon État,-0.4167717528373266,-2644.0,2.3068493150684932
2099.0,Amsterdam Air,VTT,1,Comme Neuf,-0.4282991900905193,-899.0,0.30684931506849317
8700.0,Rocky Mountain,VTT,1,Bon État,-0.39091954022988507,-3401.0,1.3068493150684932
3600.0,Lapierre,VTT,1,Bon État,-0.3055555555555556,-1100.0,3.3095890410958906
8999.0,Haibike,VTT,1,Comme Neuf,-0.333259251027892,-2999.0,0.30684931506849317
2999.0,Canyon,VTT,1,Très Bon État,-0.29976658886295426,-899.0,1.3068493150684932
6200.0,Pinarello,VTT,1,Comme Neuf,-0.24209677419354836,-1501.0,0.30684931506849317
7900.0,Specialized,VTT,1,Bon État,-0.24683544303797467,-1950.0,0.30684931506849317
5115.0,Rocky Mountain,VTT,1,Bon État,-0.21818181818181814,-1116.0,1.3068493150684932
4299.0,KTM,VTT,1,Comme Neuf,-0.11630611770179111,-500.0,0.30684931506849317
5700.0,Mondraker,VTT,1,Très Bon État,-0.13157894736842102,-750.0,0.30684931506849317
7000.0,Specialized,VTT,1,Très Bon État,-0.34285714285714286,-2400.0,0.30684931506849317
8500.0,Specialized,VTT,1,Très Bon État,-0.3058823529411765,-2600.0,0.30684931506849317
2900.0,Giant,VTT,1,Bon État,-0.31068965517241376,-901.0,3.3095890410958906
6000.0,Canyon,VTT,1,Très Bon État,-0.33333333333333337,-2000.0,2.3068493150684932
3000.0,Lapierre,VTT,1,Bon État,-0.3666666666666667,-1100.0,2.3068493150684932
7900.0,BH,VTT,1,Bon État,-0.189873417721519,-1500.0,0.30684931506849317
5900.0,Giant,VTT,1,Usé,-0.23728813559322037,-1400.0,0.30684931506849317
6999.0,Sunn,VTT,1,Comme Neuf,-0.14287755393627666,-1000.0,0.0
6999.0,Scott,VTT,1,Comme Neuf,-0.14987855407915418,-1049.0,0.30684931506849317
2600.0,Giant,VTT,1,Très Bon État,-0.11538461538461542,-300.0,0.30684931506849317
3249.0,KTM,VTT,1,Très Bon État,-0.2920898738073253,-949.0,0.30684931506849317
6500.0,Lapierre,VTT,1,Bon État,-0.6153846153846154,-4000.0,5.30958904109589
11999.0,Scott,VTT,1,Comme Neuf,-0.08334027835652968,-1000.0,0.30684931506849317
8500.0,Specialized,VTT,1,Bon État,-0.611764705882353,-5200.0,3.3095890410958906
2700.0,Giant,VTT,1,Bon État,-0.4444444444444444,-1200.0,3.3095890410958906
3400.0,Lapierre,VTT,1,Bon État,-0.4117647058823529,-1400.0,5.30958904109589
5100.0,Husqvarna,VTT,1,Bon État,-0.23529411764705888,-1200.0,1.3068493150684932
6400.0,Focus,VTT,1,Usé,-0.53125,-3400.0,3.3095890410958906
3499.0,Lapierre,VTT,1,Comme Neuf,-0.049728493855387246,-174.0,0.30684931506849317
3499.0,Lapierre,VTT,1,Comme Neuf,-0.049728493855387246,-174.0,0.30684931506849317
3299.0,Lapierre,VTT,1,Comme Neuf,-0.051227644740830525,-169.0,0.30684931506849317
6700.0,Focus,VTT,1,Bon État,-0.17910447761194026,-1200.0,1.3068493150684932
2900.0,Specialized,VTT,1,Bon État,-0.2072413793103448,-601.0,3.3095890410958906
7999.0,Mondraker,VTT,1,Comme Neuf,-0.06875859482435309,-550.0,0.30684931506849317
4799.0,Haibike,VTT,1,Comme Neuf,-0.07293186080433423,-350.0,0.30684931506849317
5800.0,Haibike,VTT,1,Très Bon État,-0.13793103448275867,-800.0,1.3068493150684932
2299.0,Haibike,VTT,1,Bon État,-0.15224010439321445,-350.0,0.30684931506849317
9000.0,Rocky Mountain,VTT,1,Bon État,-0.4722222222222222,-4250.0,2.3068493150684932
2000.0,Rockrider,VTT,1,Bon État,-0.32499999999999996,-650.0,2.3068493150684932
5500.0,Giant,VTT,1,Comme Neuf,-0.10909090909090913,-600.0,0.0
3799.0,Bulls,VTT,1,Comme Neuf,-0.15003948407475654,-570.0,0.30684931506849317
3599.0,Bulls,VTT,1,Comme Neuf,-0.15004167824395664,-540.0,0.30684931506849317
5299.0,Scott,VTT,1,Comme Neuf,-0.16984336667295719,-900.0,0.30684931506849317
2399.0,Bulls,VTT,1,Comme Neuf,-0.1500625260525219,-360.0,0.30684931506849317
4999.0,Mondraker,VTT,1,Comme Neuf,-0.08001600320064017,-400.0,0.30684931506849317
8500.0,Specialized,VTT,1,Comme Neuf,-0.11764705882352944,-1000.0,0.30684931506849317
4399.0,Bulls,VTT,1,Comme Neuf,-0.15003409865878614,-660.0,0.30684931506849317
4599.0,Bulls,VTT,1,Comme Neuf,-0.15003261578604044,-690.0,0.30684931506849317
3799.0,Bulls,VTT,1,Comme Neuf,-0.15003948407475654,-570.0,0.30684931506849317
3599.0,Bulls,VTT,1,Comme Neuf,-0.15004167824395664,-540.0,0.30684931506849317
4799.0,Bulls,VTT,1,Comme Neuf,-0.1500312565117733,-720.0,0.30684931506849317
6199.0,Rotwild,VTT,1,Bon État,-0.5805775125020165,-3599.0,5.30958904109589
8000.0,Lapierre,VTT,1,Bon État,-0.22499999999999998,-1800.0,1.3068493150684932
5199.0,KTM,VTT,1,Comme Neuf,-0.03846893633391035,-200.0,0.30684931506849317
7099.0,Orbea,VTT,1,Comme Neuf,-0.042259473165234485,-300.0,0.30684931506849317
4500.0,Lapierre,VTT,1,Bon État,-0.19999999999999996,-900.0,2.3068493150684932
11599.0,Pivot,VTT,1,Très Bon État,-0.318906802310544,-3699.0,1.3068493150684932
9999.0,Pivot,VTT,1,Comme Neuf,-0.10001000100010005,-1000.0,0.30684931506849317
3399.0,Haibike,VTT,1,Comme Neuf,-0.08826125330979695,-300.0,0.30684931506849317
2800.0,Haibike,VTT,1,Très Bon État,-0.3035714285714286,-850.0,4.30958904109589
4000.0,Haibike,VTT,1,Bon État,-0.3125,-1250.0,2.3068493150684932
7000.0,KTM,VTT,1,Usé,-0.5714285714285714,-4000.0,2.3068493150684932
4499.0,Sunn,VTT,1,Bon État,-0.22227161591464772,-1000.0,0.30684931506849317
2599.0,Haibike,VTT,1,Très Bon État,-0.24971142747210462,-649.0,2.3068493150684932
2800.0,Trek,VTT,1,Comme Neuf,-0.37857142857142856,-1060.0,1.3068493150684932
3099.0,Focus,VTT,1,Bon État,-0.32268473701193934,-1000.0,4.30958904109589
3199.0,Moustache,VTT,1,Bon État,-0.23444826508283834,-750.0,3.3095890410958906
2499.0,Giant,VTT,1,Bon État,-0.2801120448179272,-700.0,5.30958904109589
4999.0,Sunn,VTT,1,Comme Neuf,-0.10002000400080013,-500.0,0.0
6900.0,Focus,VTT,1,Bon État,-0.2028985507246377,-1400.0,1.3068493150684932
3199.0,KTM,VTT,1,Comme Neuf,-0.2813379180994061,-900.0,0.30684931506849317
3699.0,KTM,VTT,1,Comme Neuf,-0.2973776696404433,-1100.0,0.30684931506849317
5299.0,KTM,VTT,1,Comme Neuf,-0.24532930741649372,-1300.0,0.30684931506849317
5899.0,Megamo,VTT,1,Comme Neuf,-0.11866418036955417,-700.0,0.30684931506849317
5249.0,Flyer,VTT,1,Comme Neuf,-0.11430748714040773,-600.0,0.30684931506849317
4000.0,Lapierre,VTT,1,Très Bon État,-0.3375,-1350.0,1.3068493150684932
6000.0,Scott,VTT,1,Bon État,-0.33333333333333337,-2000.0,2.3068493150684932
9499.0,Mondraker,VTT,1,Comme Neuf,-0.2000210548478787,-1900.0,0.30684931506849317
2499.0,Cube,VTT,1,Bon État,-0.3797519007603041,-949.0,5.30958904109589
4500.0,Wilier Triestina,VTT,1,Comme Neuf,-0.22244444444444444,-1001.0,1.3068493150684932
4299.0,KTM,VTT,1,Comme Neuf,-0.1395673412421493,-600.0,0.30684931506849317
4999.0,Sunn,VTT,1,Comme Neuf,-0.1500300060012002,-750.0,0.30684931506849317
4799.0,Trek,VTT,1,Comme Neuf,-0.16670139612419255,-800.0,0.0
6700.0,Scott,VTT,1,Bon État,-0.5,-3350.0,3.3095890410958906
6400.0,Commençal,VTT,1,Très Bon État,-0.28125,-1800.0,1.3068493150684932
6800.0,Specialized,VTT,1,Bon État,-0.47058823529411764,-3200.0,3.3095890410958906
3200.0,Haibike,VTT,1,Bon État,-0.1875,-600.0,1.3068493150684932
10700.0,Specialized,VTT,1,Comme Neuf,-0.07485981308411216,-801.0,0.30684931506849317
2000.0,Giant,VTT,1,Bon État,-0.44999999999999996,-900.0,1.3068493150684932
6200.0,Rocky Mountain,VTT,1,Usé,-0.3629032258064516,-2250.0,2.3068493150684932
5990.0,Giant,VTT,1,Comme Neuf,-0.25041736227045075,-1500.0,1.3068493150684932
3100.0,Haibike,VTT,1,Bon État,-0.06451612903225812,-200.0,1.3068493150684932
2500.0,BH,VTT,1,Bon État,-0.24,-600.0,2.3068493150684932
6300.0,Lapierre,VTT,1,Bon État,-0.4444444444444444,-2800.0,3.3095890410958906
6400.0,Rocky Mountain,VTT,1,Bon État,-0.078125,-500.0,1.3068493150684932
5800.0,Cube,VTT,1,Bon État,-0.12068965517241381,-700.0,0.30684931506849317
6250.0,Rotwild,VTT,1,Bon État,-0.42400000000000004,-2650.0,4.30958904109589
3699.0,Sunn,VTT,1,Comme Neuf,-0.1892403352257367,-700.0,0.30684931506849317
6299.0,Rocky Mountain,VTT,1,Bon État,-0.20622321003333866,-1299.0,2.3068493150684932
5950.0,Giant,VTT,1,Bon État,-0.4285714285714286,-2550.0,1.3068493150684932
3500.0,KTM,VTT,1,Usé,-0.5714285714285714,-2000.0,6.30958904109589
6999.0,KTM,VTT,1,Bon État,-0.3286183740534362,-2300.0,2.3068493150684932
2799.0,Haibike,VTT,1,Comme Neuf,-0.14290818149339046,-400.0,0.30684931506849317
4799.0,Haibike,VTT,1,Comme Neuf,-0.10418837257762037,-500.0,0.30684931506849317
5699.0,Haibike,VTT,1,Comme Neuf,-0.17546938059308648,-1000.0,0.30684931506849317
2790.0,Haibike,VTT,1,Bon État,-0.3261648745519713,-910.0,2.3068493150684932
1000.0,Nakamura,VTT,1,Très Bon État,-0.19999999999999996,-200.0,0.30684931506849317
3999.0,Haibike,VTT,1,Bon État,-0.24981245311327827,-999.0,0.30684931506849317
5500.0,Lapierre,VTT,1,Très Bon État,-0.21818181818181814,-1200.0,3.3095890410958906
10700.0,Specialized,VTT,1,Comme Neuf,-0.09345794392523366,-1000.0,0.30684931506849317
1700.0,Gitane,VTT,1,Usé,-0.5882352941176471,-1000.0,3.3095890410958906
7000.0,Rocky Mountain,VTT,1,Usé,-0.44285714285714284,-3100.0,3.3095890410958906
6000.0,Haibike,VTT,1,Très Bon État,-0.33333333333333337,-2000.0,1.3068493150684932
12999.0,BMC,VTT,1,Très Bon État,-0.5538118316793599,-7199.0,3.3095890410958906
12000.0,Specialized,VTT,1,Usé,-0.42500000000000004,-5100.0,1.3068493150684932
4900.0,Sunn,VTT,1,Bon État,-0.22448979591836737,-1100.0,1.3068493150684932
1749.0,Neomouv,VTT,1,Usé,-0.4854202401372213,-849.0,4.30958904109589
6300.0,Rocky Mountain,VTT,1,Usé,-0.373015873015873,-2350.0,2.3068493150684932
8699.0,BH,VTT,1,Bon État,-0.425336245545465,-3700.0,1.3068493150684932
6000.0,Specialized,VTT,1,Bon État,-0.2666666666666667,-1600.0,0.30684931506849317
2350.0,Giant,VTT,1,Bon État,-0.2770212765957447,-651.0,1.3068493150684932
2399.0,Bulls,VTT,1,Comme Neuf,-0.16673614005835768,-400.0,0.30684931506849317
2600.0,Sunn,VTT,1,Bon État,-0.11538461538461542,-300.0,0.30684931506849317
4300.0,Giant,VTT,1,Comme Neuf,-0.09999999999999998,-430.0,0.30684931506849317
3499.0,BH,VTT,1,Bon État,-0.28551014575593026,-999.0,1.3068493150684932
4300.0,Cube,VTT,1,Très Bon État,-0.2325581395348837,-1000.0,2.3068493150684932
6799.0,Focus,VTT,1,Comme Neuf,-0.02941609060155903,-200.0,0.30684931506849317
5299.0,Haibike,VTT,1,Très Bon État,-0.1885261370069824,-999.0,1.3068493150684932
5999.0,BH,VTT,1,Très Bon État,-0.2500416736122687,-1500.0,1.3068493150684932
8500.0,Giant,VTT,1,Bon État,-0.40588235294117647,-3450.0,2.3068493150684932
4000.0,Scott,VTT,1,Usé,-0.25,-1000.0,3.3095890410958906
5800.0,Husqvarna,VTT,1,Bon État,-0.2586206896551724,-1500.0,1.3068493150684932
5900.0,Giant,VTT,1,Très Bon État,-0.15254237288135597,-900.0,0.30684931506849317
5799.0,Sunn,VTT,1,Bon État,-0.3103983445421624,-1800.0,0.30684931506849317
6500.0,Mondraker,VTT,1,Très Bon État,-0.13076923076923075,-850.0,0.30684931506849317
2900.0,Giant,VTT,1,Bon État,-0.27586206896551724,-800.0,1.3068493150684932
2300.0,Commençal,VTT,0,Très Bon État,-0.21739130434782605,-500.0,0.30684931506849317
1007.0,Rose,VTT,0,Très Bon État,-0.05660377358490565,-57.0,0.30684931506849317
1200.0,NS Bikes,VTT,0,Bon État,-0.41666666666666663,-500.0,5.30958904109589
2500.0,Specialized,Fatbike,0,Bon État,-0.42000000000000004,-1050.0,7.3123287671232875
1799.0,KTM,Fatbike,0,Comme Neuf,-0.2773763201778766,-499.0,6.30958904109589
2399.0,KTM,Fatbike,0,Comme Neuf,-0.24968736973739059,-599.0,6.30958904109589
3799.0,KTM,Fatbike,0,Bon État,-0.47354566991313507,-1799.0,6.30958904109589
990.0,Trek,Fatbike,0,Bon État,-0.696969696969697,-690.0,4.30958904109589
1849.0,Cube,Fatbike,0,Comme Neuf,-0.3023255813953488,-559.0,4.30958904109589
599.0,Specialized,Fatbike,0,Usé,-0.4657762938230384,-279.0,3.3095890410958906
2400.0,Felt,Fatbike,0,Usé,-0.5833333333333333,-1400.0,4.30958904109589
2400.0,Felt,Fatbike,0,Usé,-0.5833333333333333,-1400.0,4.30958904109589
2350.0,Stevens,Fatbike,0,Bon État,-0.5957446808510638,-1400.0,6.30958904109589
3499.0,Peugeot,Fatbike,0,Usé,-0.5570162903686768,-1949.0,4.30958904109589
2000.0,Mondraker,Fatbike,0,Usé,-0.4,-800.0,7.3123287671232875
1400.0,Wilier Triestina,Fatbike,0,Très Bon État,-0.4285714285714286,-600.0,7.3123287671232875
5299.0,Haibike,Fatbike,0,Bon État,-0.32251368182675977,-1709.0,1.3068493150684932
8000.0,Look,Gravel / CX,0,Comme Neuf,-0.52625,-4210.0,0.30684931506849317
6500.0,Specialized,Gravel / CX,0,Comme Neuf,-0.16923076923076918,-1100.0,0.30684931506849317
2999.0,Norco,Gravel / CX,0,Bon État,-0.34978326108702906,-1049.0,1.3068493150684932
5500.0,Cannondale,Gravel / CX,0,Très Bon État,-0.29109090909090907,-1601.0,1.3068493150684932
3700.0,Wilier Triestina,Gravel / CX,0,Comme Neuf,-0.16216216216216217,-600.0,0.0
3750.0,Ritchey,Gravel / CX,0,Bon État,-0.4666666666666667,-1750.0,2.3068493150684932
4990.0,Ridley,Gravel / CX,0,Comme Neuf,-0.02004008016032066,-100.0,0.0
4699.0,Ridley,Gravel / CX,0,Comme Neuf,-0.06384337092998515,-300.0,0.0
1499.0,Cannondale,Gravel / CX,0,Comme Neuf,-0.10006671114076049,-150.0,0.30684931506849317
6999.0,Trek,Gravel / CX,0,Bon État,-0.37276753821974573,-2609.0,0.30684931506849317
5699.0,Adris,Gravel / CX,0,Comme Neuf,-0.33339182312686433,-1900.0,0.30684931506849317
5399.0,Colnago,Gravel / CX,0,Comme Neuf,-0.07408779403593257,-400.0,0.30684931506849317
3120.0,Origine,Gravel / CX,0,Bon État,-0.3589743589743589,-1120.0,2.3068493150684932
2499.0,Megamo,Gravel / CX,0,Bon État,-0.15966386554621848,-399.0,0.30684931506849317
3000.0,Scott,Gravel / CX,0,Très Bon État,-0.19999999999999996,-600.0,0.30684931506849317
4400.0,Colnago,Gravel / CX,0,Très Bon État,-0.31818181818181823,-1400.0,2.3068493150684932
1300.0,Cinelli,Gravel / CX,0,Bon État,-0.23076923076923073,-300.0,1.3068493150684932
6700.0,Colnago,Gravel / CX,0,Comme Neuf,-0.0313432835820896,-210.0,0.0
4750.0,Bianchi,Gravel / CX,0,Très Bon État,-0.3073684210526316,-1460.0,0.30684931506849317
5500.0,Trek,Gravel / CX,0,Usé,-0.4727272727272728,-2600.0,1.3068493150684932
5990.0,Look,Gravel / CX,0,Bon État,-0.248914858096828,-1491.0,0.30684931506849317
4500.0,Look,Gravel / CX,0,Très Bon État,-0.4,-1800.0,3.3095890410958906
5990.0,Look,Gravel / CX,0,Bon État,-0.3489148580968281,-2090.0,0.30684931506849317
1999.0,Focus,Gravel / CX,0,Bon État,-0.19959979989995003,-399.0,0.30684931506849317
1800.0,Sunn,Gravel / CX,0,Bon État,-0.19444444444444442,-350.0,2.3068493150684932
1749.0,Cannondale,Gravel / CX,0,Comme Neuf,-0.30017152658662094,-525.0,0.30684931506849317
2699.0,Felt,Gravel / CX,0,Comme Neuf,-0.11115227862171173,-300.0,0.30684931506849317
1899.0,Focus,Gravel / CX,0,Comme Neuf,-0.15745129015271198,-299.0,0.30684931506849317
5000.0,Trek,Gravel / CX,0,Usé,-0.6799999999999999,-3400.0,1.3068493150684932
1600.0,Stevens,Gravel / CX,0,Bon État,-0.21875,-350.0,1.3068493150684932
4300.0,KTM,Gravel / CX,0,Comme Neuf,-0.11627906976744184,-500.0,0.30684931506849317
3499.0,BMC,Gravel / CX,0,Comme Neuf,-0.09974278365247213,-349.0,0.0
1000.0,Kona,Gravel / CX,0,Très Bon État,-0.35,-350.0,1.3068493150684932
3390.0,Massi,Gravel / CX,0,Comme Neuf,-0.05899705014749268,-200.0,0.30684931506849317
4000.0,Specialized,Gravel / CX,0,Très Bon État,-0.19999999999999996,-800.0,0.30684931506849317
1300.0,Merida,Gravel / CX,0,Comme Neuf,-0.11538461538461542,-150.0,0.30684931506849317
2700.0,Origine,Gravel / CX,0,Bon État,-0.2962962962962963,-800.0,0.30684931506849317
2649.0,Felt,Gravel / CX,0,Comme Neuf,-0.11325028312570784,-300.0,0.30684931506849317
3200.0,Specialized,Gravel / CX,0,Usé,-0.53125,-1700.0,6.30958904109589
5099.0,Colnago,Gravel / CX,0,Comme Neuf,-0.19611688566385566,-1000.0,0.30684931506849317
4099.0,Trek,Gravel / CX,0,Comme Neuf,-0.07294462063918028,-299.0,0.0
7484.0,Wilier Triestina,Gravel / CX,0,Très Bon État,-0.21165152324959913,-1584.0,0.30684931506849317
2400.0,Giant,Gravel / CX,0,Comme Neuf,-0.125,-300.0,0.30684931506849317
1249.0,Felt,Gravel / CX,0,Comme Neuf,-0.20016012810248196,-250.0,0.30684931506849317
2699.0,Felt,Gravel / CX,0,Comme Neuf,-0.11115227862171173,-300.0,0.30684931506849317
2369.0,Rondo,Gravel / CX,0,Comme Neuf,-0.11397214014352042,-270.0,0.30684931506849317
2099.0,Stevens,Gravel / CX,0,Comme Neuf,-0.16626965221534062,-349.0,0.30684931506849317
8000.0,BMC,Gravel / CX,0,Très Bon État,-0.3375,-2700.0,1.3068493150684932
2099.0,Stevens,Gravel / CX,0,Comme Neuf,-0.16626965221534062,-349.0,0.30684931506849317
4000.0,Trek,Gravel / CX,0,Très Bon État,-0.15000000000000002,-600.0,0.0
4200.0,Girs,Gravel / CX,0,Bon État,-0.3571428571428571,-1500.0,0.30684931506849317
3999.0,BMC,Gravel / CX,0,Usé,-0.19979994998749684,-799.0,2.3068493150684932
1999.0,Felt,Gravel / CX,0,Comme Neuf,-0.1500750375187594,-300.0,0.30684931506849317
13990.0,Specialized,Gravel / CX,0,Comme Neuf,-0.3573981415296641,-5000.0,0.30684931506849317
6200.0,Specialized,Gravel / CX,0,Bon État,-0.29032258064516125,-1800.0,1.3068493150684932
3500.0,Focus,Gravel / CX,0,Bon État,-0.5142857142857142,-1800.0,3.3095890410958906
1000.0,Nakamura,Gravel / CX,0,Très Bon État,-0.15000000000000002,-150.0,1.3068493150684932
3700.0,Wilier Triestina,Gravel / CX,0,Comme Neuf,-0.1894594594594594,-701.0,0.30684931506849317
6900.0,Trek,Gravel / CX,0,Bon État,-0.37681159420289856,-2600.0,0.30684931506849317
2799.0,Ridley,Gravel / CX,0,Comme Neuf,-0.17863522686673816,-500.0,0.30684931506849317
